index,Original Text,Extracted Laws
158,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조(각 사기의 점). 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항
1. 사회봉사명령
형법 제62조의2
1. 배상신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제2항, 제25조 제3항 제3호(배상책임의 범위가 명백하지 아니하므로 배상명령을 하는 것이 타당하지 아니함)","특례법 32조 제1항 제3호, 형법 347조 제1항, 형법 37조, 형법 62조, 형법 62조 제1항"
159,"1. 범죄사실에 대한 해당법조 및 형의 선택
전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호, 징역형 선택
1. 몰수
형법 제48조 제1항","전자금융거래법 49조 제4항 제2호, 형법 48조 제1항"
160,"1. 범죄사실에 대한 해당법조 및 형의 선택
형법 제347조 제1항, 제30조, 징역형 선택
1. 집행유예
형법 제62조 제1항","형법 347조 제1항, 형법 62조 제1항"
161,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조(사기의 점), 각 형법 제231조, 제30조(사문서위조의    점), 각 형법 제234조, 제231조, 제30조(위조사문서행사의 점), 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예","형법 231조, 형법 234조, 형법 347조 제1항, 형법 37조"
162,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항(각 징역형 선택)
1. 누범가중
형법 제35조
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 배상명령 및 가집행선고(아래 각하 부분 제외)
소송촉진 등에 관한 특례법 제25조 제1항 제1호, 제31조 제1항 내지 제3항
1. 배상명령신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제1호, 제3호, 제2항
[배상신청인 B, C, D, E, F의 각 배상신청의 경우 피고인이 해당 피해자와 합의를 하였거나 피해액을 변제하였으므로, 배상신청인 G의 배상신청 중 범죄사실의 피해금액을 초과하는 부분은 그 배상책임의 범위가 명백하지 않으므로 각 형사소송절차에서 배상명령을 하는 것이 타당하지 않다고 판단된다.]","특례법 25조 제1항 제1호, 특례법 32조 제1항 제1호, 형법 347조 제1항, 형법 35조, 형법 37조"
163,"1. 범죄사실에 대한 해당법조
도로교통법 제148조의2 제3항 제1호, 제44조 제1항(음주운전의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점), 각 형법 제347조 제1항, 제30조(사기의 점) 1. 상상적 경합
형법 제40조, 제50조
1. 형의 선택
각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 정상참작감경
형법 제53조, 제55조 제1항 제3호
1. 배상신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제25조 제3항 제3호(배상책임의    범위가 명백하지 않아 형사소송 절차에서 배상명령을 하는 것이 적절하지 않음)","도로교통법 148조, 도로교통법 152조 제1호, 특례법 32조 제1항 제3호, 형법 347조 제1항, 형법 37조, 형법 40조, 형법 53조"
164,1. 범죄사실에 대한 해당법조 및 형의 선택,
165,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 징역형 선택
1. 누범가중
형법 제35조
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조","형법 347조 제1항, 형법 35조, 형법 37조"
166,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항
1. 배상명령신청 각하
소송촉진 등에 관한 특례법 제25조 제3항 제3호, 제4호, 제32조 제1항 제3호, 제2항(배상책임의 범위가 명백하지 않음. 또는 배상명령으로 인하여 공판절차가 현저히 지연될 우려가 있거나 형사소송 절차에서 배상명령을 하는 것이 타당하지 아니하다고 인정됨.)","특례법 25조 제3항 제3호, 형법 347조 제1항, 형법 37조, 형법 62조 제1항"
167,"1. 범죄사실에 대한 해당법조 및 형의 선택
형법 제347조 제1항, 제32조 제1항(사기방조의 점), 전자금융거래법 제49조 제4항    제2호, 제6조 제3항 제2호, 제3호(접근매체 전달 · 유통의 점), 각 징역형 선택
1. 누범가중
형법 제35조
1. 방조감경
형법 제32조 제2항, 제55조 제1항 제3호
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 배상명령신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제25조 제3항 제3호","전자금융거래법 49조 제4항 제2호, 특례법 32조 제1항 제3호, 형법 32조 제2항, 형법 347조 제1항, 형법 35조, 형법 37조"
168,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조(사기의  점, 징역형 선택), 형법 제352조, 제347조    제1항, 제30조(사기미수의 점, 징역형 선택)
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 배상명령신청의 각하
각 소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제25조 제3항 제3호[고의에 의한 불법행위의 경우에도 과실상계와 공평의 원칙에 기한 책임 제한이 인정되고(대법원 2016. 4. 12. 선고 2013다31137 판결 참조), 피고인이 이 사건 각 범행에 가담한 경위, 가담 정도, 피고인의 이득액, 피해 정도 등에 비추어 볼 때 피고인의 배상책임의 범위가 명백하지 아니하므로, 형사소송절차에서 배상명령을 하는 것이 타당하지 아니하다고 인정된다]","특례법 32조 제1항 제3호, 형법 347조 제1항, 형법 352조, 형법 37조"
169,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조, 징역형 선택
1. 배상신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제2항, 제25조 제3항 제3호(배상책임의 존부와 범위가 명백하지 아니함. 같은 법 제32조 제3항에 따라 배상신청인들의 주소 기재를 생략함)","특례법 32조 제1항 제3호, 형법 347조 제1항"
170,"1. 범죄사실에 대한 해당법조
각 형법 제362조 제1항(장물취득의 점), 각 형법 제347조 제1항(사기의 점), 각 형법 제231조(사문서위조의 점), 각 형법 제234조, 제231조(위조사문서행사의 점)
1. 상상적 경합
형법 제40조, 제50조[각 사문서위조죄 상호간, 각 위조사문서행사죄 상호간]
1. 형의 선택
각 징역형 선택
1. 경합범처리
형법 제37조 후단, 제39조 제1항[2019고단5354의 각 죄, 2021고단4988의 죄, 2022고단4999의 각 죄와 판시 판결이 확정된 공무집행방해죄 상호간]
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조","형법 231조, 형법 234조, 형법 347조 제1항, 형법 362조 제1항, 형법 37조, 형법 40조"
171,"1. 범죄사실에 대한 해당법조 및 형의 선택
○ 피고인 A: 각 형법 제347조 제1항, 제30조(사기의 점), 각 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익의 취득 또는 처분 사실 가장의 점), 각 징역형 선택
○ 피고인 B: 각 형법 제347조 제1항, 제30조(사기의 점), 각 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익의 취득 또는 처분 사실 가장의 점), 각 주민등록법 제37조 제1항 제10호, 형법 제30조(타인의 주민등록번호 부정사용의 점), 각 징역형 선택
1. 경합범가중
○ 피고인들: 형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
○ 피고인 B: 형법 제62조 제1항
1. 사회봉사명령
○ 피고인 B: 형법 제62조의2
1. 배상명령 및 가집행선고","주민등록법 37조 제1항 제10호, 형법 30조, 형법 347조 제1항, 형법 37조, 형법 62조, 형법 62조 제1항"
172,"1. 범죄사실에 대한 해당법조
형법 제114조, 제347조 제1항, 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조, 병역법 제94조 제2항, 제70조 제3항
1. 형의 선택
병역법을 제외한 나머지 죄에 대하여 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 추징
범죄수익은닉의 규제 및 처벌 등에 관한 법률 제10조 제1항, 제8조 제1항(추징액에 관하여는 2023고단2918 사건의 증거목록 순번 181 참조)
1. 가납명령
형사소송법 제334조 제1항
1. 배상신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호(배상 범위가 불명확한 부분이 있으므로 배상명령이 적절하지 아니 함)","병역법 94조 제2항, 특례법 32조 제1항 제3호, 형법 114조, 형법 30조, 형법 37조, 형사소송법 334조 제1항"
173,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조(사기의 점, 피해자 AD에 대하여는 포괄하여), 형법    제352조, 제347조 제1항, 제30조(사기미수의 점), 형법 제231조, 제30조(사문서위조의 점), 형법 제234조, 제231조, 제30조(위조사문서행사의 점), 전기통신사업법 제97조 제7호, 제30조(전기통신역무제공의 점), 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항
1. 보호관찰 및 사회봉사명령
형법 제62조의2
1. 몰수
형법 제48조 제1항 제1호","전기통신사업법 97조 제7호, 형법 231조, 형법 234조, 형법 347조 제1항, 형법 352조, 형법 37조, 형법 48조 제1항 제1호, 형법 62조, 형법 62조 제1항"
174,"1. 범죄사실에 대한 해당법조
형법 제347조 제1항, 징역형 선택
1. 경합범처리
형법 제37조 후단, 제39조 제1항
1. 집행유예
형법 제62조 제1항","형법 347조 제1항, 형법 37조, 형법 62조 제1항"
175,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제114조, 제347조 제1항(각 범죄단체가입 및 활동의 점, 포괄하여), 형법    제347조 제1항, 형법 제30조(각 사기의 점), 각 징역형 선택
1. 경합범가중
각 형법 제37조 전단, 제38조 제1항 제2호, 제50조","형법 114조, 형법 30조, 형법 347조 제1항, 형법 37조"
176,"1. 범죄사실에 대한 해당법조 및 형의 선택
형법 제347조 제1항, 징역형 선택
1. 경합범처리
형법 제37조 후단, 제39조 제1항
1. 집행유예
형법 제62조 제1항
1. 판시 전과: 범죄경력조회결과서, 수사보고(피고인 사후적 경합범인 사실 확인), 판결문, 사건상세정보조회","형법 347조 제1항, 형법 37조, 형법 62조 제1항"
177,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 각 징역형
1. 경합범처리
형법 제37조 후단, 제39조 제1항(판시 [2022고단1551] 중 제1의 죄에 대하여)
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조(판시 [2022고단1551] 중 제1의 죄를 제외한 나머지 죄에 대하여)
1. 배상명령 및 가집행선고
소송촉진 등에 관한 특례법 제25조 제1항 제1호, 제31조 제1항, 제2항, 제3항(편취금액의 범위 내에서 배상신청인들이 청구하는 금액)","특례법 25조 제1항 제1호, 형법 347조 제1항, 형법 37조"
178,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 제30조(사기의 점, 징역형 선택), 형법 제225조, 제30조(공문서위조의 점), 형법 제229조, 제225조, 제30조(위조공문서행사의 점), 형법 제231조, 제30조(사문서위조의 점, 징역형 선택), 형법 제234조, 제231조, 제30조(위조사문서행사의 점, 징역형 선택)
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예","형법 225조, 형법 229조, 형법 231조, 형법 234조, 형법 347조 제1항, 형법 37조"
179,"1. 범죄사실에 대한 해당법조 및 형의 선택
형법 제298조, 징역형 선택
1. 누범가중
형법 제35조
1. 심신미약감경
형법 제10조 제2항, 제1항, 제55조 제1항 제3호(피고인의 병력, 범행 전후 피고인의    행동 및 상태, 범행 이후 양극성 정동장애 등의 상병명으로 국립나주병원에 입원하였던 점 등을 종합하면, 피고인은 이 사건 범행 당시 정신질환으로 인하여 사물을    변별하거나 의사를 결정할 능력이 미약한 상태에 있었다고 판단된다.)
1. 이수명령의 면제
성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 단서(피고인은 중증의 정신장애를 가지고 있어 이수명령에 따른 재범예방효과를 기대하기 어려우므로, 이수명령을    부과할 수 없는 특별한 사정이 있다고 판단된다.)
1. 공개 및 고지명령의 면제
성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동·청소년의   성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서(피고인과 피해자의 관계, 당해 범행의 종류, 동기, 범행과정, 결과 및 그 죄의 경중, 공개 · 고지명령으로    인하여 피고인이 입는 불이익의 정도와 예상되는 부작용, 그로 인해 달성할 수 있는   성폭력범죄의 예방 및 피해자 보호 효과 등을 종합적으로 고려하여 볼 때, 신상정보를 공개·고지하여서는 아니 될 특별한 사정이 있다고 판단된다.)
1. 취업제한명령
아동 · 청소년의 성보호에 관한 법률 제56조 제1항 본문, 장애인복지법 제59조의3    제1항
신상정보의 등록 및 제출의무","장애인복지법 59조, 특례법 16조 제2항 단서, 특례법 47조 제1항, 형법 10조 제2항, 형법 298조, 형법 35조"
